id,sample,mu,sigma
23,0,38.08919400208019,15.070303986939686
14,0,30.30846151528039,11.442238815191638
37,0,33.60930352188308,13.006825615562063
95,0,30.41343475596812,-10.946721959771349
38,0,32.58762729414611,12.795648769015395
102,0,29.53248409072011,11.123648873955583
87,0,33.533977727977856,12.748132530973898
56,0,31.826665182155004,12.22812963185738
16,0,32.52611527657891,12.086970288079351
72,0,40.681406537174425,15.964540540087661
81,0,34.87487071910561,13.843424290281952
22,0,33.151302910988804,12.834823537891747
24,0,33.61246448917518,12.831323793046014
57,0,32.94117665894439,12.312596489110177
64,0,33.02563736118355,-13.19446723073044
87,0,34.656801231860015,14.051320580249005
12,0,31.061531743804373,11.924211379520953
5,0,36.28267549109733,14.714930713767219
95,0,30.151446426486345,-11.16492099550277
29,0,31.438171225119977,-11.856452506065636
23,0,34.17011584474614,12.827911690503345
20,0,32.98609686506784,13.214316801057855
5,0,36.05022263219695,14.446687864921508
86,0,32.475092163315125,12.167184571241826
98,0,37.33838105393606,14.606261856947524
58,0,28.255632376071794,10.5957071754918
27,0,36.77170946378306,14.455200812394779
2,0,36.66508155213329,14.732706633055034
27,0,35.30503870231829,13.65661882808699
40,0,32.665254554313705,12.210284652582052
44,0,34.191671772835114,-13.145989883174483
19,0,32.20258623530846,11.95677594402528
88,0,29.10470972881416,10.643467072956538
15,0,29.486395520279196,11.240141374159995
93,0,32.88448597076276,12.468646026433323
89,0,31.91446453736843,12.136305895549686
93,0,32.680555473479906,12.13054783346236
81,0,34.084342932641704,-13.136293633276857
97,0,31.555346315300568,12.02734505935434
80,0,31.076013890848586,11.913490362155132
27,0,35.69573498378053,13.988994239063688
2,0,37.046538009051126,14.990367799845997
93,0,33.3485553414087,12.671922914548649
10,0,32.06836168950869,12.244940241252017
38,0,32.01778443723134,-12.361174946467463
9,0,34.54748664791833,12.967430958612816
85,0,32.759154724069866,12.251299458371335
6,0,34.049309986034245,13.32366388526116
69,0,31.98351448841206,-12.08586545248686
25,0,32.4757550691771,12.544027594955564
16,0,33.01094433481708,12.463582104445713
46,0,30.821166298731953,11.473000174847224
101,0,31.522923166952914,-12.00124538147027
18,0,29.61605332838314,11.194710496917038
28,0,31.595291188550288,11.974362137711822
4,0,34.46596264161157,13.722367177001411
88,0,28.00339777690426,10.234385922086185
8,0,34.48619186195266,13.184570038442669
78,0,32.54339344553032,12.498459406415703
86,0,32.859499486373444,12.839339895380082
93,0,33.53807221990973,12.968859515697478
3,0,31.588991404294685,12.229592811042508
42,0,32.723875256886444,12.132033038231048
28,0,31.603258654980532,-11.457164883181486
24,0,34.55084314216291,13.191119186530763
102,0,30.58629208009184,11.698199313491907
14,0,31.053619162423647,11.56322473921041
101,0,32.12710156450273,12.275431474356767
97,0,30.13820387957198,11.488038291112817
8,0,34.6234633278233,13.096186142492943
94,0,32.538255311158245,12.351741032735678
0,0,32.808185499691156,12.775209118341488
78,0,32.15321829364296,12.548354275774603
26,0,32.789406798549265,11.903212092369627
85,0,33.05427090547289,12.550208381562511
98,0,35.85237999698609,13.452209388033385
17,0,34.28304117499507,13.389758771128065
37,0,32.820685393776486,12.200096750851333
45,0,31.736946392453405,-11.532482196283864
81,0,34.443230351977554,-13.50193376194516
10,0,31.61920099479019,11.829373100321494
30,0,32.49629788903885,12.122751487851023
52,0,31.322424411749527,12.176221400643312
37,0,32.65445634539174,11.978938674650282
36,0,31.842626837035837,12.296215572144963
84,0,32.119897238478245,11.84180849866612
86,0,32.96766253972148,13.239117310836148
93,0,35.06665231029206,14.559560649676193
61,0,34.14130736979509,12.793582915528322
42,0,32.15932955383436,11.759995557763187
38,0,32.300692728260444,-12.450977273266618
87,0,33.508108397946465,13.20919219075824
21,0,35.38918761331238,14.429611369643766
25,0,32.12594540569638,12.113523606326158
92,0,32.231501621967226,11.36409791498407
86,0,32.52237360117611,12.968086765418908
89,0,31.845441123061097,-12.119135516229411
76,0,33.67366466039225,12.801592166488446
98,0,34.38344399974432,13.350232668953575
86,0,31.9833243200084,11.96787778366486
53,0,29.243908944646915,10.671347222784947
38,0,32.165112866378514,-12.539804318490155
9,0,34.784301608591434,13.413489927995391
44,0,34.370004152364096,13.251353262469754
31,0,29.455998873725452,11.094563786341153
102,0,29.765354419193834,11.116821828272753
90,2,29.671401716204414,10.959499770646062
45,0,32.2809398400528,11.741797382063492
43,0,31.61724041013006,12.220715839568891
18,0,28.94448110684361,10.859213923989843
24,0,34.00047264719379,12.91533858868109
14,0,30.110231507171672,11.18163547519343
21,0,34.263783015831706,13.6328097462279
99,0,34.16888472509147,12.878704243803336
44,0,35.09581338453478,13.564709670581118
3,0,31.37200682681332,12.543836027919847
30,0,31.133603413476575,11.644874807668257
17,0,33.888329066308344,13.153812565869
101,0,32.254443949297595,11.868578926524462
22,0,33.60543241763689,13.17374690606378
25,0,32.72374135676788,12.859184137150308
72,0,40.08838462512046,15.505958822836485
22,0,33.13115594332819,12.741463924372006
5,0,36.531907883018114,14.83919417614139
10,0,31.829106363866526,-11.728946979414085
0,0,33.48285420737193,13.311010962705307
2,0,36.23477604971576,14.444340220264094
84,0,31.846210405658766,-11.698792456930873
33,0,35.83303814714003,13.773128090868545
101,0,32.75499874600017,12.527154264173477
96,0,32.3147395414796,12.241096288312827
2,0,36.49726556508628,14.599112026587736
27,0,36.662844904135525,14.634733848412225
99,0,37.799954092115826,14.154016759916853
42,0,32.70588010488246,12.000439210388286
15,0,29.94259953369408,11.401788263450774
31,0,29.98969277741491,11.666213749219057
54,0,33.15845092560092,12.707042375079043
17,0,35.315332410091486,-14.17045165885506
5,0,36.79270524609304,14.682769858558027
8,0,36.34894043093538,14.343667458066463
24,0,33.90755294703255,13.015243532222565
14,0,29.921854596494434,11.156619673399867
34,0,34.20136579680711,13.127318150901175
18,0,29.5215706317145,11.208101833985223
61,0,32.93591556708399,12.01203618250393
30,0,31.739715436565124,11.877852195996596
9,0,36.15647976531121,14.0399942425542
33,0,36.394994629310204,14.100328619619761
6,0,33.63625136388423,12.67875458894118
83,0,31.094190915089197,12.023115826804428
77,0,31.956773062317477,12.206154350104597
24,0,34.26415483970544,12.992069600817652
8,0,34.07570033335608,12.601431988478224
5,0,36.750529901638906,14.76584112093181
40,0,32.41646940131214,11.696039255874908
103,0,32.29608705833906,12.399808099468679
14,0,30.152399619869072,11.278515812315039
84,0,32.82008760095554,12.344051583036844
93,0,33.94506683119711,-12.994562063294662
84,0,32.09709678780379,11.788026607591465
100,0,32.31996903834931,12.407411571128776
38,0,32.56733471472699,12.816119021097059
0,0,31.43130193751597,11.629477972769608
81,0,34.74941548360111,13.937400690407811
27,0,35.19918605782531,13.863990667449702
28,0,31.977908614215586,-11.819007322254995
69,0,31.94035980280398,-12.298055908295852
91,0,32.59651290798855,12.385572538186693
46,0,30.98108142788773,12.202622565625882
20,0,32.311616155072194,12.679955131670459
24,0,33.24274242389699,12.648848726022972
5,0,36.68617571609873,14.901248140337122
75,0,32.565441374086284,12.42548708034615
83,0,31.440172974068094,12.022837148880395
9,0,35.176007669904145,13.372850526230229
33,0,35.35037408996793,13.505545527558343
100,0,32.08368492072025,-12.40174816676707
87,0,33.36800005786643,13.214509121186646
96,0,32.1188525674298,12.251325517113926
44,0,34.27248017743642,13.071079523560533
83,0,30.45654126588365,11.770899813809073
83,0,31.063392003087717,11.847950568360186
25,0,32.36757372011016,12.206303100302229
97,0,33.09675944038563,12.244964899821214
17,0,34.67744249121703,13.699826189820353
51,0,34.42600410795842,13.44705609146785
28,0,32.398607673420365,12.190917262610409
61,0,31.946360516172668,11.773416823611955
94,0,32.40149123515975,12.198276192620124
3,0,31.554499176974662,12.33629567840197
86,0,32.642125959126766,13.042462217407005
26,0,35.08006539561737,13.439325979843444
30,0,31.30603321852937,11.404802379156031
44,0,33.68284044053753,12.601851734165539
66,0,32.88497874324551,12.04187519822526
103,0,32.41266938344386,12.750297262172696
47,0,35.63581067097037,-13.71363523131633
35,0,33.61567635837364,12.824630273800878
92,0,32.825911487684294,12.820600330978566
11,0,31.516780153749256,12.344942685567098
46,0,30.87269535192772,11.659137010466484
43,0,31.635218677562662,12.021634955875552
88,0,30.067552638009158,10.989124626065497
93,0,33.36140700799075,12.6451080290434
39,0,33.28737125270727,12.40831211349634
67,0,36.046860202135505,14.190180924818165
14,0,29.791086386577145,11.039838096815677
25,0,32.45119678087018,-12.103799666395577
101,0,31.96942606061646,12.297288815705752
46,0,30.843244922451255,12.028343772192486
69,0,32.03221532342732,-12.202290293713391
20,0,32.39762841234783,12.82468103968991
42,0,33.37314709438654,12.473782231888693
1,1,32.51619533554898,-12.875709302789547
36,0,32.022689103284094,12.260232830554578
99,0,34.89083238380407,13.107724455797014
16,0,33.05858017056829,13.01626926612564
103,0,31.274801551254303,12.064257009569644
98,0,33.90402515163502,12.963514652776459
41,0,36.23910343065504,14.500528340105669
12,0,30.139861063341048,11.38083078792186
102,0,30.440027197378846,11.668898612639946
23,0,35.76134550049974,14.040593763439519
7,0,35.044306554960194,13.262439913877799
26,0,33.10632504484103,12.036963335643092
4,0,34.6501612675898,13.744952967481453
13,0,28.825034307377464,10.63168558753397
18,0,29.317400783131074,11.150479482508803
103,0,31.969998850484647,-12.198128838940843
86,0,32.2566157252379,12.749864360784432
99,0,34.1080593497501,12.168360144618704
71,0,31.339662163523677,12.020073595082879
31,0,29.467026037306887,11.208521687774773
102,0,29.505460770282625,11.342244670142106
15,0,30.534851541278385,11.884270607084988
80,0,30.608039903644244,11.237430346745413
27,0,34.997290042638404,13.204573383734592
63,0,29.42392207534065,10.911714783608135
35,0,33.906302167648036,12.91447220475101
78,0,32.41125303828186,12.578990342579553
1,0,32.268798450341116,12.40412836978853
0,0,32.9573114795159,12.484869356608584
83,0,30.453997984650258,11.502229620959756
5,0,34.93901114624653,13.569899592285623
19,0,32.727429836115896,12.122081242005084
5,0,35.42283609061396,14.445754030097058
96,0,31.898609249699575,12.255323139478824
39,0,33.415215559951825,12.600140144437404
89,0,31.718125694160932,12.096883929252616
70,0,33.4487085723908,12.795187292513607
103,0,33.87216951620912,13.793919177127995
21,0,37.19248103912063,15.738683347934794
38,0,32.51787133825669,12.706092159127282
43,0,31.683538248756552,-12.348586610382734
104,0,32.6426310526566,12.283081799012146
31,0,30.92701616698195,11.9048505612034
82,0,30.504201390393494,11.89843512646305
80,0,31.42387721189384,11.61171750875832
84,0,31.96857786395671,11.939258127987987
90,0,28.943837634391393,10.747293653414035
58,0,27.172290799446316,9.831724937766854
21,0,33.661102568591325,13.56165454553507
89,0,31.974847257498116,12.18975095347816
77,0,32.589704986202264,12.358901525393588
82,0,31.24483083493331,12.429875864175576
32,0,33.15632453798512,12.471568814329665
81,0,33.389893861987815,12.621646258837453
26,0,33.490435526000354,12.570804152335814
29,0,31.274313803909326,-11.542016843682507
6,0,34.092071807934005,13.080687495615354
36,0,32.121322318072544,12.44376991568992
22,0,32.463773789754676,12.279651063012496
87,0,33.96509830611426,13.16066523006633
96,0,32.97271694850783,13.016077920396194
27,0,35.49705035230221,13.422904094944471
86,0,33.15948036477251,13.4420434622882
28,0,30.22660677431021,10.945143640464451
76,0,33.12985530907922,12.179399737426518
7,0,35.175245008817164,13.254221850962384
50,0,31.549071187300466,11.986970477661982
41,0,36.92408588680897,14.888832314410726
85,0,32.719860911483245,12.325116164966303
24,0,34.38883756358875,13.172869317252683
34,0,34.6530839645836,13.305668291494056
41,0,34.66370689949608,13.254191456991961
30,0,32.710646371390446,12.425552871548982
95,0,31.68915896000685,-11.923915588461535
15,0,29.340940976551085,11.079359290843895
11,2,31.16323197550198,11.725195531847836
102,0,30.576530087086788,12.131434621273918
43,0,31.284757878163685,11.991971108658976
86,0,33.417764694425614,12.561492393170502
51,0,34.21716115461637,-13.225020331744087
15,0,30.470858252554642,11.76757716912309
74,0,31.23004206046452,11.34183453079374
83,0,30.595154100686784,11.63110657202074
42,0,32.908902014634094,12.313097823401336
49,0,31.871681469440134,-11.724871211203572
48,0,29.145356611237773,10.546605015201365
0,0,32.62306192465232,12.498689917417414
18,0,29.531554096521816,11.209848327011315
96,0,32.41811015484699,12.711214736802138
33,0,36.45815334058848,14.449561836609055
102,0,30.00233469604027,11.521908320807054
63,0,29.024982485512563,10.572650305144995
36,0,30.94271210573523,11.762621221855154
37,0,32.53182081222514,12.088680750044201
42,0,32.765491057496966,12.121488372620052
24,0,33.78737116139679,12.896080257205488
95,0,30.61826634162872,11.860796349902946
93,0,34.312552761565996,13.138855840367734
86,0,32.18177761853201,12.610938610122643
34,0,33.33451644508837,12.368305179334794
1,0,31.296346237305467,12.198040671123131
42,0,32.331594007281794,12.056722479320504
4,0,34.209186197927544,13.705987617290514
89,0,32.746982578702266,12.356827832239905
85,0,32.820505996032814,12.001339697544086
85,0,32.97761556915669,12.989003986855744
38,0,34.1177467258091,13.690382213404911
3,0,31.572501979605313,12.608977229963152
89,0,33.2256464188267,13.279915456691885
2,0,35.52784495209313,14.064201856702825
33,0,35.84916901050063,14.075978928373045
55,0,30.614695768468337,11.433188492525078
85,0,32.585354977330354,12.304762197142425
22,0,33.07595418435802,12.944572652203503
19,0,31.420691357080727,-11.420988384479621
10,0,32.410614696873516,-12.642243737815146
46,0,31.404194402834854,12.185333244292396
92,0,32.269534179068195,11.909863270822436
79,0,33.54217378202923,12.70988485093565
2,0,36.21426727351478,14.225083494203824
97,0,33.414256926208274,12.74774610683567
89,0,32.10787267140206,12.18841006882903
17,0,34.59529125585857,-13.427831783469053
9,0,34.390713840094534,12.718711720166105
41,0,36.36627022877735,14.492964263399472
94,0,33.042237332651844,12.472211193862163
16,0,34.049450782491036,13.019729994528662
88,0,30.38417937901835,11.26559661000953
101,0,32.00484321154691,12.056014999903532
24,0,33.78743320235285,12.56666446126009
3,0,30.78973060539574,11.280472097520308
99,0,33.6593608314323,12.337907307940133
17,0,34.230031712801924,13.250626403711237
41,0,35.80649666556339,14.300284180104201
40,0,32.17399208504555,11.80913269044472
12,0,29.946387864555362,11.287552011981596
97,0,31.582372316891316,12.194745630118216
93,0,33.830442352557824,12.905686953507523
53,0,28.531010400438934,10.86020868439251
42,0,33.04303443290805,12.403730662265597
4,0,33.08715577584383,12.915859789758084
54,0,34.140971328088526,13.515780278834145
94,0,32.93218284752728,12.336690043609945
94,0,32.61662201201898,12.123020460918621
32,0,34.99049219265856,13.537581107006318
74,0,31.202179538532267,11.863724868565807
72,0,42.358043581234774,16.842773807741878
91,0,32.15840282248953,12.20305932273841
35,0,33.430432512604504,12.580920720032909
21,0,34.341205129483164,13.548001494094516
6,0,33.26778475009702,12.854027217221617
90,0,29.70323903784702,10.853531706412674
31,0,30.465362054206153,11.464210168657882
35,0,33.42847694821943,12.73351190754708
14,0,30.082133967522733,11.107302480383572
60,0,31.714035165082635,12.174501852787198
90,0,29.826758742968416,-10.969003841378658
104,0,33.23954850349124,12.598194400679587
31,0,31.188455932752394,12.531255887241006
0,0,32.781398066471986,12.334019684953265
5,0,36.65963428480514,14.611119611981708
8,0,34.87389706093441,13.029676172842812
104,0,33.36058585675223,12.876972955525815
72,0,41.93612939711943,16.355717936884854
93,0,33.584669599248016,13.373784581202445
81,0,33.98566379843554,13.170620503171047
23,0,36.39616778589361,14.362967250801784
11,0,31.28816834632375,-11.823376195363258
34,0,33.98775283734617,12.810101454763284
89,0,31.692763039615922,-11.772709746784487
14,0,30.915819382727943,11.846180273159074
39,0,33.28810251819675,12.69158377653873
41,0,35.737990638188016,14.08131275260148
21,0,36.38420938954902,15.21180913798547
14,0,29.930851305891427,11.3457516851145
20,0,32.588166588851585,12.887811218838364
62,0,29.719701949819136,11.033928183239821
2,0,36.29075062549981,14.304063411976948
22,0,33.22928711402547,12.904803042815383
73,0,34.70105667664736,13.389956912989081
49,0,32.532028457069124,12.052382852584705
84,0,31.45411184469897,11.769655612622135
68,0,32.439227927366986,12.298650048723692
97,0,32.90741888719874,12.270029218124222
1,0,30.977363823175114,12.191568714050787
32,0,33.74934575832951,-12.538344414005916
94,0,33.161746752862506,12.422729911793109
99,0,34.61607307719846,12.835011380299383
41,0,35.27204614688789,13.737494926539934
85,0,32.38970056812392,12.549132348296137
67,0,35.82863078857448,14.293765163989725
30,0,30.803894477475747,11.258969628501534
22,0,32.58169445369434,12.322192668095923
82,0,30.977882865400062,12.063793069700122
3,0,30.919377864695697,11.672371435442228
1,0,31.094609938176497,12.385908913981632
40,0,32.34965161055301,11.502744762562731
70,0,33.09014139132784,12.017961044926862
17,0,35.02706505480161,13.910972713195795
27,0,35.39822135026454,13.729481060294415
23,0,34.74737759532829,13.566478559954058
89,0,32.14263982467258,12.127915210868668
44,0,33.74268907011671,12.902021811163346
2,0,36.94729394552296,15.02224109614539
84,0,32.70842680676557,12.651775853089964
6,0,33.8430144091131,12.866160358529907
96,0,32.620237845125246,12.84714325454767
23,0,34.282389972393744,12.823994797779273
22,0,31.964562472830394,12.480218344854187
10,0,32.70394913031219,-12.10962629975194
15,0,28.21908910262839,10.435408945842305
39,0,33.87555855251527,12.965765553482498
96,0,32.2139299448144,12.594035534697658
104,0,32.56932158703504,12.322101638904764
90,0,30.101513306417658,-11.269099007621653
88,0,31.51216926690637,11.79115480396974
101,0,32.86852264518461,12.629704282532657
75,0,32.59905924311128,12.164445886786869
64,0,34.38066713111724,13.946994711789866
31,0,28.868516208482347,10.805340646846362
17,0,34.43800568676525,-13.397717661034905
21,0,34.188959331396894,13.695096378169607
26,0,33.01571712143439,11.987685478566954
9,0,34.901111419712045,13.683149063383327
25,0,33.29819062393251,12.953396218509729
97,0,32.2456993672945,12.523737895230973
52,0,30.650066657604313,11.585339439123535
16,0,33.83693481204608,13.594724239140195
90,0,29.73602834883735,10.873810467849085
48,0,28.675374149310404,10.39750446033543
30,0,31.400313232548655,11.798065305849068
8,0,34.68395019295845,13.280167872836413
11,0,30.84261482167281,11.902925788381891
46,0,32.67875205440784,12.20944530801141
96,0,31.757426202675983,12.450272801708726
2,0,36.011299999704356,-14.400534315086523
71,0,31.108723066257365,11.80631673902198
28,0,31.691971154513052,-11.884328091055817
39,0,34.324432746948936,13.153584722535586
23,0,35.07148808034262,13.362700834790282
97,0,32.07565199041732,12.335971558963502
37,0,32.865550994585725,12.31481034427886
81,0,33.84403362985838,12.755393730577318
33,0,36.28977824694523,14.113047146404465
45,0,30.54699702411342,11.088636487290799
8,0,34.81072980964398,13.153063577791054
16,0,33.51959737169744,13.202189533388037
102,0,30.168993881217457,-11.28804488009483
43,0,31.513895723527792,12.353436840028497
29,0,31.046995952485315,11.76647021573226
81,0,34.43926485061892,12.444792367909598
46,0,30.954270520682833,12.045860747764277
36,0,32.05158966499877,12.599673794960792
42,0,33.580874951714684,12.254387523211266
84,0,31.890338977308257,-11.799232847279956
94,0,32.52660851406758,12.211083442317964
29,0,31.78434884673797,-12.039135631846175
69,0,32.453736762978814,13.022338140112565
2,0,36.77573582246021,14.795714260020159
38,0,32.269377370318956,12.545222950005263
11,0,31.466679371572784,12.368128758230917
14,0,30.279469533900052,11.00752697343401
89,0,31.69884980257553,11.980036462347885
81,0,33.540098762424556,12.350872147255792
39,0,32.65104535573597,12.301025619491849
95,0,30.354373069996754,11.442416823539503
52,0,30.27244094698779,11.66058028032133
1,0,31.119018410756883,12.220296245259533
3,0,31.443861316070738,12.486138158740804
58,0,27.63645296530958,10.2729713223747
44,0,34.57871239586781,13.182604834914022
90,0,29.604336367268598,11.230368059611314
97,0,32.38599872382377,13.061357979495838
95,0,30.144594888048132,11.574825231665535
22,0,33.61262899724815,13.12557102667017
61,0,32.88584288412806,12.604271795308632
81,0,34.59334959442399,13.253221248786696
97,0,32.19537346860868,12.172582364834923
35,0,33.56160753722259,12.613704871465135
73,0,32.58904466200592,12.405107552531504
104,0,33.085103408197426,12.334204654257151
2,0,35.786698649285306,14.10135017403887
78,0,32.10071922285544,12.28643245011857
40,0,33.01825315742572,12.02515472215118
95,0,30.155604755918386,11.105392324806303
103,0,31.36808706024229,12.124782031536164
6,0,34.718906432423324,13.696528604677454
44,0,34.07210621264974,13.184222977978122
21,0,35.2574068728015,14.158610087493638
103,0,30.87102662501753,11.922114517464868
21,0,34.85940283413072,14.356605286811964
60,0,31.4980142511029,-11.464838612246789
33,0,36.026465764919784,14.020254427010238
102,0,29.960515012994524,11.160382958092653
22,0,34.14299776061006,13.006215716888876
14,1,30.726369865475615,11.888084018326365
76,0,32.78471744088975,12.469566362153227
25,0,32.450244139477064,12.571584422254734
19,0,32.069871142299256,-12.111541649410402
22,0,33.467183680091374,13.128636312361703
34,0,34.25847256074837,13.031666429109977
1,0,30.5549930410976,11.758488779404278
24,1,34.64527413431753,13.003066678384023
4,0,34.8348668005879,14.041280317985828
9,0,36.19374957873407,14.0726501552013
93,0,33.07120224049073,12.590831592312698
7,0,34.29310068239853,12.389320389529408
94,0,32.567998769472624,12.472653838457134
21,0,33.98623620997093,13.651326886300858
40,0,32.74015972609826,12.185637473118577
36,0,32.35341191621901,12.41805989387971
44,0,34.30668057084939,13.2590430409857
4,0,36.13632659619735,14.015432712690396
43,0,31.794511592492338,12.32743885682661
90,0,30.099589515199405,11.502953674434883
2,0,36.99751106822523,15.179134763966976
37,0,33.53833452412716,13.005005206240767
18,0,29.698385325616382,11.504681766881248
20,0,32.67345715895083,12.950287658544463
46,0,32.13617782858985,11.740464516485327
97,0,32.24433467069526,12.264615917652408
32,0,33.91457138091359,12.925781387095562
65,0,33.63290753838612,12.984367597037851
84,0,31.898172603375645,-11.75053704175381
19,0,32.20220485552398,-12.085770954388458
104,0,32.91499849881618,12.490915634321926
4,0,33.84306241986718,13.118302911626285
0,0,33.242150287950174,12.975426236248838
7,0,34.68338304017534,13.012827624592644
29,0,31.63599226233515,-11.869538727956364
23,0,34.26042444533915,12.70401984990204
15,0,29.079885080275556,-10.910368808746952
95,0,29.571314749581546,11.020738227342596
82,0,29.43187380843712,11.409432356578437
85,0,32.89330547071857,12.092498459744611
38,0,32.824061400097726,12.613757124057063
41,0,36.18634009605478,14.659343268057262
85,0,32.34815627664122,12.06392053530454
11,0,31.767072178354077,-12.36155811712796
94,0,32.29511322076826,11.766547458858165
24,0,33.478328091123046,12.5665448953277
32,0,35.462157455717545,13.968404833414942
88,0,29.531317547487543,10.987747202839365
5,0,35.88217111251942,14.765979357447875
22,0,32.79796468198582,12.445478989946553
1,0,31.47659655143317,11.883159946375553
43,0,32.36225710620008,12.730018335578068
33,0,35.89324853372021,13.826947720627496
64,0,32.854534184670506,13.180400583293697
46,0,35.17100683957068,13.5126045483561
79,0,36.12307082561322,13.83911977621545
24,0,33.681269787755696,13.017634422451488
74,0,31.02128726567866,11.744737605544188
73,0,33.521098442950084,12.862086287126129
95,0,31.114378361852538,11.994844352654964
50,0,31.484692925150735,-11.977682668218154
32,0,34.6155217580312,13.380670101260623
33,0,36.49106129708296,14.149474620841483
88,0,29.833706825513538,10.728079860354054
102,0,31.33423741105135,-12.297422995020552
11,0,31.57710687466183,-11.983317591294453
91,0,32.31758265228476,12.391439765181037
86,0,32.45725491065336,12.854269296967134
54,0,33.11081023680469,12.717876690304017
104,0,33.268693751879084,12.524822537245415
104,0,32.592281238433145,12.217778002609359
37,0,33.31410972294394,12.627010747055731
36,0,32.04711764376275,12.480952287208957
76,0,33.18489828476386,12.798892232431813
1,0,31.232529173627178,12.253680683528737
35,0,34.243618103291546,13.156367381960877
31,0,29.83372013783167,11.569863058990556
60,0,31.330541916062153,12.040569963651697
65,0,31.238764075733805,11.683598927849742
37,0,33.03607635022948,12.33120186869128
90,0,29.58463801889944,10.89002236109943
42,0,32.314458746575454,11.74860505512781
28,0,31.281097983789127,11.603495063004267
41,0,34.89800168921582,13.856876714954431
55,0,33.13222531457877,12.8804139004421
100,0,31.209304662094123,12.089955469180614
84,0,32.35283347916511,12.300978278609215
7,0,35.34741845155976,13.191708870267151
14,0,30.244220204812652,11.491762742251353
23,0,35.363854310097764,13.487524488311017
42,0,33.43315430153822,12.617356429683483
24,0,33.46170868306079,-12.858356261791403
4,0,34.46096975521084,13.754248623987618
100,0,31.53232022118934,12.250116073769677
85,0,33.878120791556185,11.898623100471497
45,0,30.72190495093188,11.326394111839893
65,0,32.237464762658924,12.034975813823493
74,0,30.672334582797923,11.074814160831302
29,0,32.15693312199235,-12.043559267391945
44,0,33.87186670248059,13.372127300944555
0,0,33.23965300848051,13.041077311775515
3,0,31.484630766271824,12.600407359145994
93,0,33.00640976762541,12.529834781605505
0,0,31.397791896217512,11.819715841661326
85,0,32.01244739481757,12.15339004304783
5,0,36.11517013828263,14.633522750541516
60,0,31.609851200632257,11.93791324181416
28,0,32.35669417250207,12.497054523501777
103,0,32.20500358028718,-12.614434926424975
5,0,35.85450824555577,14.321313313498594
27,0,35.90913722688114,14.034530161563085
97,0,35.15987844551577,-13.624283368094579
85,0,33.90171141131899,13.120974398412612
86,0,32.605497746189926,12.711482540105532
14,0,30.333375363848617,11.294649596443422
80,0,30.094493316194676,11.417101411545428
100,0,31.891777185320002,12.462637486724855
24,0,33.6789066759892,12.594762259768315
103,0,32.64935655199937,12.774454454342862
8,0,34.840095868042454,13.218360099334625
98,0,35.3060276662644,13.819075145810803
65,0,32.066350354623914,12.058682985432862
43,0,31.624993513119925,-12.004042516287823
97,0,33.044013647427796,12.391547032394188
23,0,35.83676915392143,13.662570559079672
73,0,34.36535562362013,12.818951684192331
81,0,34.550920049969726,13.743414431332953
1,0,31.14215356859957,12.318508420610533
40,0,32.619886296449685,11.83733075939298
86,0,32.805508424316265,13.11205233948826
96,0,32.80707291703179,12.600898406121166
4,0,34.83881934111757,13.641939293434197
69,0,32.04455493674775,-12.241525842546352
27,0,35.937277478797114,13.935015200315414
11,0,30.888104011209556,11.672832209259582
90,0,29.44324242408408,10.695610559386544
17,0,34.06197132131944,13.228396818514199
58,0,27.93247735083647,10.265354172417094
14,0,29.66645996584857,10.804640988466117
93,0,33.67475475687322,12.959777554419881
87,0,33.20185756163195,12.856166394048678
82,0,30.399331045159546,11.929636561107644
6,0,34.58653324416818,13.14822798219444
47,0,37.584923266327706,-14.608275077620682
34,0,34.18139010686565,12.889230286812772
42,0,32.74707847332049,11.898146811062533
67,0,34.040024339142306,13.162412835368526
0,0,33.35260524978284,12.932034305620768
60,0,33.11433404064318,12.57242556865603
97,0,33.71156362667689,13.444832817771529
17,0,34.55380065945242,13.630368815479192
44,0,33.70271038639691,13.03235078273765
87,0,32.76116413525539,12.65795290974711
30,0,30.639895518927112,11.653483407074974
59,0,31.73919132383923,12.273702184895416
43,0,31.651765613729186,12.454089779879888
100,0,31.83724157568543,12.625267634821089
4,0,35.03999968301692,13.451200150916094
20,0,31.723515539406133,12.2495235362353
49,0,31.799798109903424,-11.770854507275098
102,0,30.958490639647625,12.026633852545919
85,0,34.44693154802194,12.721440544962558
24,0,35.478992122984735,13.82528452547064
78,0,31.93971644205175,12.44112478164394
27,0,35.657123867308265,13.978403088316979
38,0,32.5858538168816,12.580398734739713
34,0,33.82196395466018,12.545856291110509
104,0,32.68308320561223,12.238197975978998
30,0,31.974645579203546,11.930655107512948
60,0,31.89837893412041,12.2488618335415
38,0,32.408228094635476,12.42526486481536
73,0,33.86112568319889,12.839484180586092
43,0,31.06738433091659,11.99621621980583
65,0,31.314466426311657,11.593663903694924
86,0,32.6703067104461,12.96098223153795
25,0,31.963838509666022,-12.051792045956038
7,0,34.64378464129748,13.156623287022606
102,0,29.986979497479563,11.182666177598566
3,0,32.515340886758615,-12.788964491805173
31,0,31.427113351505117,-12.34554441538745
101,0,31.64295159176355,11.83977076599075
1,0,30.48644336868384,11.857016185433462
101,0,32.426536341580274,12.674283408477491
24,0,34.55827686694607,13.268679909373128
99,0,32.93775775744441,12.004083456709724
92,0,32.180179046748314,12.475448154994568
34,0,34.499248906301695,13.149389802946809
